"Fisher_pvalue" "genomic_RC_A" "genomic_RC_B" "transcript_RC_A" "transcript_RC_B"
"21566" NA 0 12 0 12
"21567" NA 14 0 16 0
"21568" NA 0 13 0 12
"21569" 0.450605067902065 5 7 6 17
"21570" 0.167468444867825 5 3 3 9
"21571" 1 2 11 6 24
"21572" NA 11 0 20 0
"21573" NA 3 0 20 1
"21574" 1 1 10 0 10
"21575" 0.0192307692307692 3 4 9 0
"21576" NA 0 14 0 17
"21577" NA 0 6 0 8
"21578" NA 0 10 1 12
"21579" NA 21 0 5 0
"21580" 0.198380566801619 4 6 8 3
"21581" 0.438433276030606 11 5 14 3
"21582" 0.530827067669173 6 2 12 1
"21583" NA 0 20 0 29
"21584" NA 16 0 8 0
"21585" NA 7 0 13 0
"21586" NA 0 9 0 16
"21587" 0.190711462450593 1 8 6 9
"21588" 0.364405709233295 3 9 2 16
"21589" NA 0 5 0 14
"21590" NA 0 16 1 17
"21591" NA 19 0 6 0
"21592" NA 15 0 35 0
"21593" 1 18 1 10 0
"21594" NA 0 10 0 15
"21595" 1 11 2 9 1
"21596" 0.579813875191092 2 5 4 23
"21597" NA 0 18 0 4
"21598" NA 0 13 0 4
"21599" 1 3 10 5 17
"21600" NA 0 11 0 11
"21601" NA 12 0 8 0
"21602" 0.447368421052631 1 14 1 4
"21603" 0.731857331096761 10 7 8 9
"21604" NA 0 9 0 10
"21605" NA 0 9 2 26
"21606" NA 2 0 9 0
"21607" 0.103946488294314 3 6 1 16
"21608" NA 0 11 0 10
"21609" NA 18 0 28 0
"21610" 0.64040536122916 8 4 10 2
"21611" 0.185793249365918 10 4 12 15
"21612" NA 17 0 15 1
"21613" NA 19 0 12 0
"21614" 0.190689149560117 19 2 10 4
"21615" 0.233684210526316 2 9 6 8
"21616" NA 14 0 15 0
"21617" 0.285714285714286 1 3 0 10
"21618" NA 10 0 15 0
"21619" 0.462137352376443 10 5 7 7
"21620" 0.716689023909098 4 8 7 10
"21621" NA 0 16 0 19
"21622" 0.685082190087752 4 11 3 13
"21623" 1 8 3 9 3
"21624" 1 6 13 3 5
"21625" 0.540229885057471 2 18 0 10
"21626" 1 14 2 10 1
"21627" NA 19 0 15 2
"21628" NA 7 0 15 0
"21629" 0.191950464396285 4 6 9 3
"21630" 0.565035858139306 3 2 20 5
"21631" 1 4 5 5 6
"21632" NA 0 19 0 12
"21633" 1 1 7 4 16
"21634" NA 10 0 13 0
"21635" 0.0213009078536067 4 9 11 3
"21636" NA 0 7 1 17
"21637" NA 0 11 0 20
"21638" 0.235025531829031 4 3 13 27
"21639" 0.244052449260679 6 4 23 6
"21640" 0.623931623931624 10 1 13 3
"21641" 0.0139318885448917 12 3 1 5
"21642" 0.382245482373852 1 16 4 20
"21643" NA 0 18 0 8
"21644" NA 0 6 0 18
"21645" NA 0 8 0 12
"21646" NA 13 0 19 0
"21647" 1 7 1 13 1
"21648" NA 0 21 1 13
"21649" NA 0 9 0 12
"21650" 0.287826086956522 1 13 3 8
"21651" NA 14 0 18 0
"21652" NA 19 0 12 0
"21653" NA 23 0 8 0
"21654" NA 11 0 7 2
"21655" 0.123495012039904 7 9 0 5
"21656" NA 0 20 0 7
"21657" NA 0 20 0 15
"21658" NA 7 0 16 0
"21659" 1 1 7 3 14
"21660" NA 0 13 0 17
"21661" NA 2 0 8 0
"21662" NA 0 16 0 10
"21663" NA 12 0 17 0
"21664" NA 0 14 2 10
"21665" 0.0274378939562476 6 5 20 2
"21666" 1 8 1 10 2
"21667" 1 1 16 1 13
"21668" NA 12 0 8 0
"21669" 0.696829990577467 7 7 4 6
"21670" NA 0 10 0 9
"21671" 0.338345864661654 4 8 1 8
"21672" 0.0608041843739784 1 5 12 6
"21673" 0.169802333889021 4 5 8 2
"21674" NA 0 4 0 16
"21675" NA 0 12 0 16
"21676" NA 18 0 18 0
"21677" 0.027787103781969 6 3 31 1
"21678" 0.104926638847759 9 2 6 7
"21679" NA 0 9 0 20
"21680" 1 15 1 22 1
"21681" 0.586466165413534 1 9 3 8
"21682" 1 8 1 7 0
"21683" 0.458333333333333 1 10 0 13
"21684" 0.5 1 5 1 14
"21685" 0.581538461538461 7 2 16 2
"21686" 0.651702786377709 9 3 6 4
"21687" 0.696397213245999 4 8 6 19
"21688" NA 8 0 8 0
"21689" 1 1 8 1 7
"21690" 1 9 3 10 2
"21691" NA 6 0 16 3
"21692" 0.0822471634352168 3 9 2 36
"21693" NA 0 11 0 8
"21694" 0.68566836831159 22 3 17 4
"21695" 1 4 4 6 8
"21696" 0.0255098257322952 9 2 8 15
"21697" NA 4 0 19 0
"21698" NA 0 7 0 29
"21699" NA 0 11 0 15
"21700" NA 0 13 0 12
"21701" NA 0 6 0 13
"21702" NA 0 7 1 13
"21703" 0.400323058285099 8 3 6 6
"21704" 1 3 9 4 15
"21705" NA 12 0 15 0
"21706" 0.514705882352941 3 9 0 6
"21707" NA 0 4 0 7
"21708" 0.347265221878225 2 3 10 5
"21709" NA 0 13 0 12
"21710" 0.649916646820672 5 7 4 3
"21711" 1 7 7 5 5
"21712" 0.451269086864193 12 12 7 3
"21713" NA 10 0 11 0
"21714" NA 0 9 0 17
"21715" NA 8 0 16 1
"21716" NA 14 0 15 0
"21717" NA 8 0 3 0
"21718" 1 2 5 3 7
"21719" NA 12 0 33 1
"21720" NA 10 0 3 3
"21721" NA 22 0 8 1
"21722" 1 1 15 2 25
"21723" 1 6 3 6 4
"21724" NA 13 0 15 0
"21725" NA 17 0 16 0
"21726" NA 12 0 13 0
"21727" NA 14 0 10 0
"21728" NA 14 0 19 0
"21729" NA 0 9 0 18
"21730" NA 0 20 0 16
"21731" NA 17 0 12 0
"21732" NA 0 14 0 13
"21733" NA 8 0 11 0
"21734" NA 0 4 0 13
"21735" 1 11 3 15 3
"21736" 1 12 1 5 1
"21737" NA 0 15 0 20
"21738" 0.328671328671329 2 7 3 3
"21739" NA 15 0 28 0
"21740" 1 7 7 5 4
"21741" NA 0 13 1 18
"21742" 0.495798319327731 9 1 24 1
"21743" NA 15 0 12 0
"21744" 0.315610859728507 5 6 1 6
"21745" 1 1 7 2 18
"21746" NA 0 13 0 22
"21747" NA 0 8 0 13
"21748" NA 20 0 11 0
"21749" NA 0 8 0 12
"21750" 0.547038327526132 2 14 1 25
"21751" 0.545454545454546 4 3 1 3
"21752" 0.440795082334993 4 8 8 7
"21753" 0.108645677161419 8 7 12 2
"21754" 0.230769230769231 2 17 0 20
"21755" NA 8 0 12 0
"21756" NA 8 0 11 0
"21757" NA 0 14 0 17
"21758" 1 6 2 17 5
"21759" NA 0 8 0 8
"21760" 1 2 2 12 9
"21761" 0.0838206874080067 2 5 18 8
"21762" 0.103754789272031 1 6 12 11
"21763" 0.119281045751634 7 4 7 0
"21764" NA 16 0 8 0
"21765" NA 0 10 0 21
"21766" NA 9 0 23 0
"21767" NA 0 5 0 8
"21768" NA 0 21 0 12
"21769" 0.168582375478927 1 13 5 10
"21770" NA 0 9 1 8
"21771" NA 13 0 10 0
"21772" NA 13 0 8 0
"21773" NA 14 0 16 0
"21774" NA 0 6 0 6
"21775" NA 0 11 0 21
"21776" 0.633246010954989 5 6 2 6
"21777" NA 0 6 0 4
"21778" NA 9 0 6 0
"21779" NA 0 24 0 11
"21780" NA 0 10 0 6
"21781" NA 0 13 0 8
"21782" NA 0 12 0 12
"21783" 0.458944035280016 4 8 8 8
"21784" NA 0 8 0 20
"21785" NA 13 0 19 0
"21786" 1 2 16 1 13
"21787" 0.643020594965675 6 3 11 3
"21788" NA 0 6 0 21
"21789" NA 0 15 0 19
"21790" NA 6 0 11 0
"21791" NA 8 0 18 0
"21792" NA 23 0 4 0
"21793" 0.272068511198946 3 7 1 13
"21794" NA 0 9 5 21
"21795" NA 12 0 15 0
"21796" NA 0 11 0 7
"21797" NA 0 5 0 9
"21798" NA 0 13 0 23
"21799" 1 9 3 9 2
"21800" NA 5 0 17 0
"21801" NA 21 0 11 0
"21802" 0.404791154791155 2 17 4 14
"21803" NA 14 0 20 0
"21804" NA 6 0 14 2
"21805" NA 13 0 7 0
"21806" 0.55957086391869 12 1 8 2
"21807" 0.681659170414793 3 12 5 10
"21808" NA 0 23 0 22
"21809" NA 11 0 16 0
"21810" NA 12 0 16 0
"21811" 1 1 14 0 12
"21812" NA 0 13 0 12
"21813" NA 0 8 0 8
"21814" 0.530828638671499 11 7 11 12
"21815" NA 0 7 0 10
"21816" NA 22 0 18 0
"21817" NA 0 4 0 24
"21818" NA 8 0 11 0
"21819" NA 13 0 16 0
"21820" NA 0 5 0 14
"21821" NA 0 15 0 13
"21822" NA 0 10 1 6
"21823" 0.179081913625306 13 8 19 4
"21824" 1 1 9 1 5
"21825" NA 0 16 0 44
"21826" NA 12 0 11 0
"21827" 0.688787185354691 3 7 8 10
"21828" 1 2 3 7 8
"21829" 0.285163190900305 11 5 7 8
"21830" 1 1 14 2 21
"21831" NA 15 0 18 1
"21832" 0.287702767124347 11 7 16 4
"21833" NA 10 0 21 0
"21834" NA 0 15 0 13
"21835" NA 6 0 6 0
"21836" NA 16 0 13 0
"21837" 0.389846743295019 10 5 12 2
"21838" 1 14 1 15 2
"21839" 0.64040536122916 4 8 2 10
"21840" 1 7 1 12 3
"21841" 1 5 10 6 11
"21842" NA 5 0 22 0
"21843" 0.449481760667654 8 6 5 8
"21844" NA 0 13 0 16
"21845" 1 1 10 0 7
"21846" NA 5 0 24 0
"21847" 0.000296625880608083 4 9 17 1
"21848" 1 2 5 2 5
"21849" NA 8 0 10 0
"21850" 0.249498327759198 9 2 10 7
"21851" NA 19 0 13 0
"21852" 0.0730434782608696 1 6 11 7
"21853" 1 1 15 0 10
"21854" NA 0 13 0 15
"21855" NA 14 0 16 0
"21856" 0.412028179458658 2 11 6 12
"21857" 0.45779368380326 9 12 6 4
"21858" NA 8 0 9 1
"21859" NA 15 0 18 0
"21860" 1 12 1 8 0
"21861" NA 0 8 0 7
"21862" 0.628482972136223 4 6 2 7
"21863" 1 2 7 8 24
"21864" NA 12 0 33 0
"21865" 0.31077694235589 7 4 10 1
"21866" 1 15 1 13 1
"21867" NA 0 3 0 7
"21868" NA 10 0 2 2
"21869" 1 6 1 6 0
"21870" 1 6 10 2 2
"21871" NA 13 0 19 0
"21872" NA 0 11 0 13
"21873" 0.467014879656946 5 7 12 8
"21874" NA 18 0 6 0
"21875" 1 1 8 2 7
"21876" 1 1 2 11 10
"21877" NA 4 0 32 0
"21878" NA 14 0 13 0
"21879" NA 3 0 5 0
"21880" 1 3 12 3 9
"21881" NA 9 0 8 0
"21882" NA 6 0 12 0
"21883" NA 0 22 0 11
"21884" NA 0 5 0 14
"21885" NA 12 0 15 5
"21886" NA 0 5 5 20
"21887" NA 0 8 0 19
"21888" 1 10 5 10 4
"21889" NA 11 0 21 0
"21890" 1 9 1 13 1
"21891" 0.601913875598086 2 6 2 12
"21892" NA 12 0 13 0
"21893" 1 10 1 8 0
"21894" 0.195386921923654 4 4 17 5
"21895" 0.729403629894371 8 4 16 12
"21896" NA 0 7 6 17
"21897" NA 0 14 0 35
"21898" 0.382349022988166 10 12 9 21
"21899" NA 8 0 15 0
"21900" NA 11 0 8 3
"21901" NA 12 0 36 0
"21902" NA 10 0 16 0
"21903" 0.707738757349436 8 5 16 6
"21904" 1 2 9 5 20
"21905" NA 13 0 9 0
"21906" NA 10 0 16 0
"21907" 1 6 8 2 4
"21908" NA 16 0 7 0
"21909" 0.513368983957219 2 19 0 13
"21910" NA 14 0 30 0
"21911" 1 5 12 2 6
"21912" NA 8 0 23 2
"21913" NA 0 11 0 8
"21914" NA 0 12 0 5
"21915" 1 20 1 17 1
"21916" 0.62406015037594 3 7 2 10
"21917" 0.105982905982906 11 4 12 0
"21918" NA 15 0 14 0
"21919" 0.604395604395604 4 2 8 2
"21920" NA 3 0 8 0
"21921" 0.354360165118679 4 11 3 3
"21922" 0.0025092716799495 2 12 11 4
"21923" NA 0 7 0 19
"21924" 0.299801623560057 20 2 31 9
"21925" NA 13 0 20 0
"21926" NA 0 7 0 12
"21927" 0.592074592074592 2 5 4 3
"21928" NA 11 0 11 0
"21929" 1 6 9 4 5
"21930" 1 6 14 2 5
"21931" 1 12 1 21 2
"21932" NA 8 0 7 0
"21933" 0.55957086391869 12 1 8 2
"21934" NA 0 13 0 16
"21935" 0.32484601999522 11 6 9 11
"21936" NA 0 9 3 17
"21937" 0.392639206712433 11 6 3 4
"21938" NA 0 6 0 6
"21939" 1 2 12 0 4
"21940" 0.154849498327759 3 2 19 2
"21941" 0.321739130434783 1 12 3 9
"21942" NA 0 7 0 16
"21943" 1 3 12 3 10
"21944" NA 16 0 11 0
"21945" 1 3 6 6 13
"21946" 1 11 1 13 1
"21947" 0.415297136120935 5 12 5 5
"21948" NA 0 10 4 31
"21949" 0.660228536758014 14 2 14 4
"21950" 1 10 1 13 1
"21951" NA 0 16 0 16
"21952" NA 19 0 15 0
"21953" NA 17 0 8 0
"21954" 0.363636363636364 15 1 28 0
"21955" NA 12 0 16 0
"21956" NA 11 0 13 0
"21957" 0.668837747865104 4 22 2 22
"21958" NA 0 7 0 12
"21959" NA 17 0 28 2
"21960" NA 7 0 6 0
"21961" NA 0 16 12 19
"21962" 0.274509803921569 9 5 1 3
"21963" NA 13 0 9 0
"21964" 1 1 12 1 11
"21965" NA 10 0 14 1
"21966" 0.389846743295019 10 4 13 2
"21967" 0.623931623931624 3 9 2 14
"21968" NA 0 13 0 24
"21969" 0.710381651279623 8 9 7 5
"21970" NA 8 0 18 0
"21971" NA 0 12 0 23
"21972" NA 16 0 24 0
"21973" 0.19047619047619 1 3 0 17
"21974" NA 0 6 0 23
"21975" NA 12 0 11 0
"21976" NA 0 9 0 11
"21977" 1 7 11 2 4
"21978" 1 1 8 2 16
"21979" 0.623931623931624 9 3 14 2
"21980" NA 0 13 2 18
"21981" NA 11 0 8 0
"21982" NA 17 0 11 0
"21983" NA 0 21 0 5
"21984" NA 8 0 10 0
"21985" NA 0 8 0 11
"21986" NA 0 11 0 22
"21987" NA 5 0 12 0
"21988" NA 0 15 0 13
"21989" NA 5 0 27 0
"21990" NA 0 5 0 15
"21991" NA 0 9 0 25
"21992" NA 14 0 15 0
"21993" NA 0 16 0 8
"21994" NA 8 0 15 0
"21995" NA 0 10 2 13
"21996" 0.61371237458194 1 3 10 12
"21997" NA 4 0 10 0
"21998" 0.361848059061681 4 5 8 3
"21999" NA 0 12 0 15
"22000" 1 2 18 1 14
"22001" NA 14 0 10 0
"22002" NA 0 12 2 18
"22003" NA 7 0 19 0
"22004" NA 0 16 0 8
"22005" NA 11 0 16 0
"22006" NA 0 17 0 9
"22007" 0.666846143491722 9 3 7 4
"22008" NA 0 7 0 16
"22009" 0.60984393757503 3 23 1 24
"22010" NA 0 12 0 14
"22011" 0.394498863189566 4 8 4 21
"22012" 0.429107551487414 9 3 8 6
"22013" 1 7 2 9 4
"22014" NA 12 0 19 0
"22015" NA 0 5 0 22
"22016" 1 3 4 9 13
"22017" NA 0 21 0 19
"22018" 0.18266253869969 2 9 5 5
"22019" NA 0 9 0 8
"22020" NA 9 0 18 0
"22021" 1 6 7 9 13
"22022" NA 19 0 16 0
"22023" 0.576470588235294 1 8 3 6
"22024" NA 0 6 0 12
"22025" NA 6 0 13 0
"22026" 0.42321643148649 5 5 6 15
"22027" NA 0 7 0 8
"22028" NA 0 8 0 20
"22029" 1 8 7 5 4
"22030" 1 5 5 1 1
"22031" NA 13 0 14 0
"22032" NA 14 0 15 0
"22033" 1 21 4 17 4
"22034" NA 0 14 1 11
"22035" 0.374234334188568 4 13 3 4
"22036" NA 8 0 25 0
"22037" NA 0 5 0 3
"22038" 0.441376101651408 9 2 14 7
"22039" 1 12 1 5 1
"22040" 1 12 2 3 1
"22041" NA 0 8 0 10
"22042" NA 0 9 0 11
"22043" 0.0460717009916095 8 6 2 12
"22044" 0.605911330049261 1 12 3 13
"22045" 0.724952446113213 8 5 18 8
"22046" NA 7 0 15 0
"22047" NA 16 0 9 1
"22048" 0.523809523809524 1 10 1 24
"22049" 0.227972027972028 5 4 4 0
"22050" NA 0 18 0 12
"22051" NA 0 24 0 17
"22052" NA 0 13 0 20
"22053" 0.301954552677578 4 8 13 11
"22054" NA 0 17 0 12
"22055" NA 11 0 19 0
"22056" 0.0607638733093034 4 12 7 4
"22057" NA 5 0 20 0
"22058" NA 0 6 0 17
"22059" 1 3 3 2 3
"22060" 0.206441223832528 5 6 3 13
"22061" 0.627850410459106 5 13 1 7
"22062" 0.447368421052632 4 1 14 1
"22063" 1 5 2 6 4
"22064" NA 0 10 0 5
"22065" 0.666846143491722 7 5 9 3
"22066" 0.22 10 3 13 0
"22067" NA 0 7 2 4
"22068" NA 15 0 12 0
"22069" NA 21 0 20 0
"22070" 1 1 6 3 18
"22071" 1 4 1 29 7
"22072" NA 0 15 0 7
"22073" 0.544534412955466 2 13 1 24
"22074" 1 7 3 13 7
"22075" 0.413318720122315 4 13 3 22
"22076" NA 0 10 0 15
"22077" 1 6 14 6 14
"22078" NA 0 13 0 6
"22079" NA 10 0 20 1
"22080" NA 0 4 22 1
"22081" NA 0 13 0 19
"22082" 1 1 13 0 9
"22083" 0.557508342602892 11 2 17 1
"22084" 0.582043343653251 7 3 8 1
"22085" 0.690565274547477 3 14 5 13
"22086" NA 0 7 0 20
"22087" 1 8 14 4 8
"22088" 0.543783422459893 2 11 1 20
"22089" 0.0980392156862745 2 4 0 12
"22090" NA 0 22 0 0
"22091" NA 0 8 0 23
"22092" NA 0 6 1 22
"22093" NA 12 0 26 0
"22094" NA 0 13 0 7
"22095" NA 10 0 14 0
"22096" NA 0 7 0 9
"22097" NA 11 0 9 1
"22098" 1 2 3 1 4
"22099" 1 23 2 17 2
"22100" NA 0 20 0 15
"22101" 0.284829721362229 6 3 10 1
"22102" 0.323529411764706 10 1 23 0
"22103" 1 9 1 9 1
"22104" NA 13 0 28 0
"22105" NA 0 23 0 6
"22106" NA 0 11 0 13
"22107" NA 15 0 20 0
"22108" NA 15 0 13 0
"22109" NA 0 9 0 5
"22110" NA 20 0 23 0
"22111" 0.461538461538462 5 2 6 0
"22112" NA 0 6 0 4
"22113" NA 10 0 21 0
"22114" NA 0 10 0 5
"22115" 1 2 6 4 11
"22116" 0.664744550801522 4 15 3 7
"22117" NA 0 17 1 11
"22118" NA 0 10 0 8
"22119" NA 10 0 11 0
"22120" NA 0 11 0 10
"22121" 1 1 3 4 9
"22122" 1 16 3 23 5
"22123" 0.67490380683784 2 6 8 13
"22124" NA 0 10 0 20
"22125" NA 0 13 0 13
"22126" 1 5 4 6 5
"22127" 1 8 1 10 1
"22128" 1 1 3 2 12
"22129" 0.627177850612386 19 2 11 2
"22130" 0.47269744160178 7 6 7 12
"22131" NA 0 9 0 17
"22132" 1 6 9 4 5
"22133" NA 0 7 1 24
"22134" NA 12 0 10 0
"22135" NA 0 6 0 17
"22136" 1 3 12 2 11
"22137" NA 13 0 15 0
"22138" NA 12 0 9 0
"22139" 1 1 11 2 19
"22140" 0.632815460401667 7 3 16 3
"22141" NA 0 4 0 14
"22142" 0.268472906403941 15 3 11 0
"22143" 1 3 8 2 5
"22144" NA 0 9 0 12
"22145" NA 0 12 0 8
"22146" 1 9 7 4 4
"22147" NA 15 0 21 0
"22148" NA 20 0 13 0
"22149" 0.0850149088135358 5 5 12 2
"22150" 1 11 4 10 5
"22151" NA 12 0 8 0
"22152" NA 11 0 14 0
"22153" NA 18 0 14 0
"22154" NA 0 17 0 11
"22155" NA 8 0 25 0
"22156" NA 6 0 11 0
"22157" NA 18 0 11 0
"22158" NA 0 11 0 12
"22159" 0.464285714285714 1 12 0 15
"22160" 1 2 11 1 5
"22161" NA 0 23 0 2
"22162" NA 0 10 0 25
"22163" 0.634112018012947 1 5 5 11
"22164" NA 11 0 26 0
"22165" NA 0 4 0 16
"22166" 0.177813737225806 4 8 4 30
"22167" 1 1 16 0 9
"22168" NA 0 7 0 31
"22169" 1 5 7 5 6
"22170" NA 12 0 7 0
"22171" NA 6 0 22 0
"22172" NA 0 5 0 10
"22173" NA 14 0 7 0
"22174" NA 16 0 15 0
"22175" 0.201556064073227 11 2 7 6
"22176" 0.581538461538462 2 16 2 7
"22177" NA 0 21 0 3
"22178" NA 20 0 17 1
"22179" 1 1 12 2 15
"22180" NA 11 0 30 0
"22181" 0.267182723693706 6 2 35 4
"22182" NA 16 0 15 0
"22183" NA 0 3 3 15
"22184" NA 0 14 0 16
"22185" NA 12 0 27 1
"22186" 0.582043343653251 9 1 7 2
"22187" NA 7 0 12 0
"22188" NA 22 0 7 0
"22189" NA 11 0 15 0
"22190" 0.666846143491722 3 9 4 7
"22191" 1 7 15 3 7
"22192" NA 0 9 1 16
"22193" 1 1 12 1 7
"22194" NA 13 0 29 0
"22195" NA 16 0 12 2
"22196" 1 7 1 9 2
"22197" 0.276428354737587 4 6 15 9
"22198" 1 8 9 3 2
"22199" NA 6 0 14 0
"22200" NA 0 11 0 7
"22201" NA 7 0 18 0
"22202" 1 10 2 16 2
"22203" 1 10 1 10 1
"22204" NA 9 0 11 0
"22205" NA 14 0 10 0
"22206" NA 0 13 0 22
"22207" NA 7 0 9 1
"22208" 0.106029106029106 3 16 0 20
"22209" NA 0 12 0 15
"22210" 1 2 8 1 6
"22211" NA 0 16 0 32
"22212" NA 10 0 14 0
"22213" 0.545299145299145 19 2 5 1
"22214" 0.442307692307692 1 9 1 29
"22215" NA 9 0 22 2
"22216" NA 7 0 21 0
"22217" 0.627805145046525 15 2 10 3
"22218" 0.623931623931624 10 1 13 3
"22219" NA 0 12 1 15
"22220" NA 9 0 19 1
"22221" NA 15 0 11 0
"22222" 0.325925925925926 10 3 13 1
"22223" NA 0 10 0 18
"22224" 1 11 2 20 3
"22225" 0.285163190900305 10 5 7 9
"22226" 0.0127536231884058 1 13 7 6
"22227" NA 14 0 17 0
"22228" 1 8 1 14 2
"22229" NA 11 0 28 4
"22230" NA 30 0 20 0
"22231" NA 0 8 2 16
"22232" NA 4 0 11 0
"22233" NA 8 0 10 0
"22234" NA 10 0 24 0
"22235" 0.34984520123839 7 2 5 5
"22236" 1 2 12 2 13
"22237" 0.6 12 3 12 1
"22238" 1 4 7 5 12
"22239" NA 15 0 12 1
"22240" 1 2 9 2 12
"22241" NA 0 7 1 19
"22242" NA 14 0 11 0
"22243" NA 16 0 15 0
"22244" NA 14 0 10 0
"22245" NA 17 0 18 0
"22246" NA 12 0 8 0
"22247" NA 0 9 0 13
"22248" 0.753022457033264 5 9 13 18
"22249" NA 16 0 12 0
"22250" NA 0 4 0 16
"22251" 0.01335998667333 13 6 3 11
"22252" NA 0 15 0 26
"22253" NA 0 14 0 4
"22254" NA 16 0 13 2
"22255" NA 8 0 15 0
"22256" 1 4 5 11 10
"22257" NA 0 6 0 12
"22258" 0.695986994096004 4 8 5 15
"22259" NA 13 0 17 2
"22260" NA 6 0 11 6
"22261" 0.378378378378378 13 1 23 0
"22262" NA 0 3 0 6
"22263" 1 14 3 23 4
"22264" NA 5 0 34 0
"22265" 0.201556064073227 2 5 11 7
"22266" NA 0 7 1 14
"22267" 1 1 1 4 2
"22268" 1 9 5 14 8
"22269" NA 3 0 3 0
"22270" NA 7 0 8 0
"22271" NA 0 13 0 7
"22272" NA 10 0 21 0
"22273" 0.400323058285099 3 9 5 6
"22274" 1 3 15 4 14
"22275" NA 0 13 0 24
"22276" 0.645820433436533 4 4 9 4
"22277" NA 0 17 0 13
"22278" NA 0 12 0 29
"22279" 0.389671672553547 13 10 18 8
"22280" 0.345674486803519 1 14 4 14
"22281" NA 0 10 0 19
"22282" 1 6 1 11 3
"22283" 1 4 10 5 10
"22284" 0.306844185562721 3 4 3 14
"22285" NA 0 15 0 18
"22286" NA 13 0 18 0
"22287" NA 13 0 7 0
"22288" NA 12 0 4 0
"22289" 1 2 9 3 9
"22290" NA 9 0 18 0
"22291" 0.532467532467532 3 13 0 6
"22292" NA 0 17 0 8
"22293" NA 9 0 4 0
"22294" 0.376518218623482 3 8 4 4
"22295" 1 6 8 5 8
"22296" NA 0 16 0 12
"22297" NA 0 10 0 17
"22298" NA 11 0 18 0
"22299" NA 8 0 4 0
"22300" NA 0 6 0 21
"22301" NA 0 9 0 10
"22302" 1 1 12 0 9
"22303" NA 8 0 7 0
"22304" NA 7 0 5 0
"22305" 1 24 2 26 3
"22306" 0.214759287023155 2 12 6 9
"22307" 1 2 8 2 10
"22308" 0.352067952687148 6 5 2 6
"22309" NA 11 0 14 0
"22310" 0.579362170087977 17 1 13 2
"22311" 1 2 9 3 17
"22312" NA 0 12 0 26
"22313" NA 8 0 7 0
"22314" 1 3 3 8 10
"22315" 0.501486887332271 4 9 11 14
"22316" NA 8 0 6 0
"22317" NA 20 0 16 0
"22318" NA 0 14 0 9
"22319" NA 0 11 1 20
"22320" 0.666500083291687 9 4 13 3
"22321" NA 0 16 0 18
"22322" NA 20 0 21 0
"22323" NA 0 13 0 13
"22324" 0.37975068409851 8 1 12 5
"22325" NA 13 0 16 0
"22326" NA 20 0 22 0
"22327" NA 4 0 10 0
"22328" NA 3 0 24 0
"22329" NA 10 0 20 0
"22330" NA 11 0 22 2
"22331" NA 3 0 4 1
"22332" NA 16 0 10 0
"22333" 1 11 1 13 1
"22334" NA 0 8 0 21
"22335" NA 9 0 12 1
"22336" 1 6 1 4 1
"22337" NA 5 0 24 0
"22338" 0.512820512820513 7 1 18 1
"22339" NA 15 0 10 1
"22340" NA 0 7 0 5
"22341" NA 11 0 14 0
"22342" NA 0 8 0 22
"22343" NA 10 0 11 0
"22344" NA 0 27 0 25
"22345" 0.151597012553631 3 9 13 10
"22346" NA 10 0 12 0
"22347" 1 1 17 0 6
"22348" NA 0 10 0 12
"22349" NA 6 0 14 0
"22350" 0.12280060765725 8 5 3 8
"22351" NA 0 10 0 31
"22352" 0.551814516129032 1 18 2 11
"22353" NA 14 0 9 0
"22354" 1 2 5 2 3
"22355" 1 1 8 2 13
"22356" 0.235164835164835 8 1 3 3
"22357" NA 0 7 0 5
"22358" 0.335288367546432 13 3 16 1
"22359" NA 22 0 22 0
"22360" 1 1 5 5 30
"22361" NA 19 0 14 0
"22362" NA 18 0 23 0
"22363" NA 0 9 0 13
"22364" 0.152168696462356 20 4 4 4
"22365" NA 0 18 0 14
"22366" 0.476190476190476 2 9 0 11
"22367" 1 3 3 4 3
"22368" 0.18336070060208 12 1 11 5
"22369" 0.73555339265851 7 6 14 9
"22370" NA 10 0 12 2
"22371" 1 3 8 3 6
"22372" NA 0 15 0 11
"22373" 0.603861003861004 18 1 16 2
"22374" NA 4 0 32 0
"22375" NA 0 13 0 11
"22376" NA 0 12 0 17
"22377" 0.333333333333333 1 5 0 12
"22378" NA 10 0 9 0
"22379" NA 8 0 20 0
"22380" NA 0 5 0 14
"22381" NA 0 13 1 17
"22382" 0.587912087912088 1 5 4 6
"22383" NA 0 16 0 9
"22384" 1 7 2 6 3
"22385" NA 11 0 13 1
"22386" 1 11 2 10 2
"22387" 1 4 5 1 0
"22388" NA 13 0 9 1
"22389" 0.264009772811265 16 1 39 10
"22390" NA 0 8 0 16
"22391" 1 6 2 11 6
"22392" 0.462137352376443 5 8 10 7
"22393" NA 0 15 0 13
"22394" NA 0 14 1 15
"22395" NA 8 0 11 0
"22396" NA 9 0 10 0
"22397" 0.601913875598086 2 6 2 12
"22398" NA 0 20 0 11
"22399" NA 13 0 17 0
"22400" 0.71044405557799 5 6 6 10
"22401" 0.477272727272727 1 20 0 23
"22402" 1 1 7 1 9
"22403" NA 9 0 23 0
"22404" NA 0 7 2 9
"22405" 1 7 4 4 1
"22406" NA 9 0 37 0
"22407" 1 7 4 13 6
"22408" NA 8 0 21 0
"22409" 0.386996904024768 3 8 6 5
"22410" NA 0 12 0 14
